timestamp,device,temp_edge_celsius,temp_junction_celsius
1754586150,card6,49.0,43.0
1754586150,card7,45.0,38.0
1754586150,
1754586155,card0,54.0,63.0
1754586155,card1,47.0,39.0
1754586155,card2,47.0,41.0
1754586155,card3,52.0,43.0
1754586155,card4,49.0,42.0
1754586155,card5,46.0,39.0
1754586155,card6,49.0,43.0
1754586155,card7,45.0,39.0
1754586155,
1754586160,card0,60.0,66.0
1754586160,card1,47.0,39.0
1754586160,card2,47.0,41.0
1754586160,card3,52.0,44.0
1754586160,card4,49.0,43.0
1754586160,card5,46.0,39.0
1754586160,card6,49.0,43.0
1754586160,card7,45.0,38.0
1754586160,
1754586165,card0,61.0,54.0
1754586165,card1,47.0,39.0
1754586165,card2,47.0,41.0
1754586165,card3,52.0,44.0
1754586165,card4,49.0,43.0
1754586165,card5,46.0,39.0
1754586165,card6,49.0,44.0
1754586165,card7,45.0,39.0
1754586165,
1754586170,card0,56.0,49.0
1754586170,card1,48.0,39.0
1754586170,card2,47.0,41.0
1754586170,card3,52.0,44.0
1754586170,card4,49.0,43.0
1754586170,card5,46.0,39.0
1754586170,card6,49.0,43.0
1754586170,card7,45.0,39.0
1754586170,
1754586175,card0,55.0,49.0
1754586175,card1,48.0,39.0
1754586175,card2,47.0,41.0
1754586175,card3,52.0,44.0
1754586175,card4,49.0,43.0
1754586175,card5,46.0,39.0
1754586175,card6,50.0,43.0
1754586175,card7,45.0,39.0
1754586175,
1754586181,card0,54.0,47.0
1754586181,card1,47.0,38.0
1754586181,card2,47.0,41.0
1754586181,card3,52.0,44.0
1754586181,card4,49.0,43.0
1754586181,card5,46.0,39.0
1754586181,card6,49.0,43.0
1754586181,card7,45.0,38.0
1754586181,
1754586186,card0,53.0,46.0
1754586186,card1,47.0,38.0
1754586186,card2,47.0,40.0
1754586186,card3,51.0,43.0
1754586186,card4,48.0,42.0
1754586186,card5,46.0,39.0
1754586186,card6,49.0,43.0
1754586186,card7,45.0,38.0
1754586186,
1754586191,card0,52.0,46.0
1754586191,card1,47.0,38.0
1754586191,card2,47.0,40.0
1754586191,card3,51.0,43.0
1754586191,card4,48.0,42.0
1754586191,card5,46.0,39.0
1754586191,card6,49.0,43.0
1754586191,card7,44.0,38.0
1754586191,
1754586196,card0,52.0,45.0
1754586196,card1,47.0,39.0
1754586196,card2,47.0,41.0
1754586196,card3,51.0,43.0
1754586196,card4,48.0,42.0
1754586196,card5,46.0,39.0
1754586196,card6,49.0,43.0
1754586196,card7,45.0,39.0
1754586196,
1754586201,card0,52.0,45.0
1754586201,card1,47.0,38.0
1754586201,card2,47.0,41.0
1754586201,card3,51.0,43.0
1754586201,card4,48.0,42.0
1754586201,card5,46.0,39.0
1754586201,card6,49.0,43.0
1754586201,card7,45.0,38.0
1754586201,
1754586206,card0,52.0,45.0
1754586206,card1,47.0,39.0
1754586206,card2,47.0,41.0
1754586206,card3,51.0,43.0
1754586206,card4,48.0,42.0
1754586206,card5,46.0,39.0
1754586206,card6,49.0,43.0
1754586206,card7,45.0,38.0
1754586206,
1754586211,card0,52.0,45.0
1754586211,card1,47.0,39.0
1754586211,card2,47.0,41.0
1754586211,card3,51.0,44.0
1754586211,card4,49.0,43.0
1754586211,card5,46.0,39.0
1754586211,card6,49.0,43.0
1754586211,card7,45.0,38.0
1754586211,
1754586217,card0,52.0,45.0
1754586217,card1,48.0,39.0
1754586217,card2,47.0,41.0
1754586217,card3,52.0,43.0
1754586217,card4,49.0,43.0
1754586217,card5,46.0,39.0
1754586217,card6,49.0,43.0
1754586217,card7,45.0,39.0
1754586217,
1754586222,card0,52.0,45.0
1754586222,card1,48.0,39.0
1754586222,card2,47.0,41.0
1754586222,card3,52.0,44.0
1754586222,card4,49.0,43.0
1754586222,card5,46.0,39.0
1754586222,card6,49.0,43.0
1754586222,card7,45.0,39.0
1754586222,
1754586227,card0,51.0,45.0
1754586227,card1,48.0,39.0
1754586227,card2,47.0,41.0
1754586227,card3,52.0,44.0
1754586227,card4,49.0,43.0
1754586227,card5,46.0,39.0
1754586227,card6,49.0,43.0
1754586227,card7,45.0,39.0
1754586227,
1754586232,card0,51.0,44.0
1754586232,card1,48.0,39.0
1754586232,card2,47.0,41.0
1754586232,card3,52.0,44.0
1754586232,card4,49.0,43.0
1754586232,card5,46.0,39.0
1754586232,card6,50.0,43.0
1754586232,card7,45.0,39.0
1754586232,
1754586237,card0,51.0,45.0
1754586237,card1,48.0,39.0
1754586237,card2,47.0,41.0
1754586237,card3,52.0,44.0
1754586237,card4,49.0,43.0
1754586237,card5,46.0,39.0
1754586237,card6,50.0,43.0
1754586237,card7,45.0,39.0
1754586237,
1754586242,card0,51.0,44.0
1754586242,card1,48.0,39.0
1754586242,card2,47.0,41.0
1754586242,card3,52.0,44.0
1754586242,card4,49.0,43.0
1754586242,card5,46.0,39.0
1754586242,card6,50.0,44.0
1754586242,card7,45.0,39.0
1754586242,
1754586248,card0,52.0,45.0
1754586248,card1,48.0,39.0
1754586248,card2,47.0,41.0
1754586248,card3,52.0,44.0
1754586248,card4,49.0,43.0
1754586248,card5,46.0,39.0
1754586248,card6,50.0,43.0
1754586248,card7,45.0,39.0
1754586248,
1754586253,card0,52.0,45.0
1754586253,card1,48.0,39.0
1754586253,card2,47.0,41.0
1754586253,card3,52.0,44.0
1754586253,card4,49.0,43.0
1754586253,card5,46.0,39.0
1754586253,card6,50.0,44.0
1754586253,card7,45.0,39.0
1754586253,
1754586258,card0,52.0,45.0
1754586258,card1,48.0,39.0
1754586258,card2,47.0,41.0
1754586258,card3,52.0,44.0
1754586258,card4,49.0,43.0
1754586258,card5,46.0,39.0
1754586258,card6,50.0,44.0
1754586258,card7,45.0,39.0
1754586258,
1754586263,card0,61.0,52.0
1754586263,card1,48.0,39.0
1754586263,card2,47.0,41.0
1754586263,card3,52.0,44.0
1754586263,card4,49.0,44.0
1754586263,card5,46.0,39.0
1754586263,card6,50.0,44.0
1754586263,card7,45.0,39.0
1754586263,
1754586268,card0,55.0,49.0
1754586268,card1,48.0,39.0
1754586268,card2,47.0,41.0
1754586268,card3,52.0,44.0
1754586268,card4,49.0,43.0
1754586268,card5,46.0,39.0
1754586268,card6,50.0,44.0
1754586268,card7,45.0,39.0
1754586268,
1754586273,card0,54.0,47.0
1754586273,card1,48.0,39.0
1754586273,card2,47.0,41.0
1754586273,card3,52.0,44.0
1754586273,card4,49.0,44.0
1754586273,card5,46.0,40.0
1754586273,card6,50.0,44.0
1754586273,card7,45.0,39.0
1754586273,
1754586278,card0,53.0,46.0
1754586278,card1,48.0,39.0
1754586278,card2,47.0,41.0
1754586278,card3,52.0,45.0
1754586278,card4,49.0,43.0
1754586278,card5,46.0,39.0
1754586278,card6,50.0,44.0
1754586278,card7,45.0,39.0
1754586278,
1754586284,card0,53.0,46.0
1754586284,card1,48.0,39.0
1754586284,card2,47.0,41.0
1754586284,card3,52.0,45.0
1754586284,card4,49.0,44.0
1754586284,card5,46.0,39.0
1754586284,card6,50.0,44.0
1754586284,card7,45.0,39.0
1754586284,
1754586289,card0,53.0,46.0
1754586289,card1,48.0,39.0
1754586289,card2,47.0,41.0
1754586289,card3,52.0,44.0
1754586289,card4,49.0,43.0
1754586289,card5,46.0,39.0
1754586289,card6,50.0,44.0
1754586289,card7,45.0,39.0
1754586289,
1754586294,card0,52.0,45.0
1754586294,card1,47.0,39.0
1754586294,card2,47.0,41.0
1754586294,card3,52.0,44.0
1754586294,card4,49.0,43.0
1754586294,card5,46.0,39.0
1754586294,card6,50.0,43.0
1754586294,card7,45.0,38.0
1754586294,
1754586299,card0,53.0,47.0
1754586299,card1,47.0,39.0
1754586299,card2,47.0,41.0
1754586299,card3,52.0,43.0
1754586299,card4,49.0,43.0
1754586299,card5,46.0,39.0
1754586299,card6,49.0,43.0
1754586299,card7,45.0,39.0
1754586299,
1754586304,card0,57.0,66.0
1754586304,card1,47.0,39.0
1754586304,card2,47.0,41.0
1754586304,card3,52.0,44.0
1754586304,card4,49.0,43.0
1754586304,card5,46.0,39.0
1754586304,card6,49.0,43.0
1754586304,card7,45.0,39.0
1754586304,
1754586309,card0,60.0,68.0
1754586309,card1,47.0,39.0
1754586309,card2,47.0,41.0
1754586309,card3,52.0,43.0
1754586309,card4,49.0,43.0
1754586309,card5,46.0,39.0
1754586309,card6,50.0,43.0
1754586309,card7,45.0,39.0
1754586309,
1754586314,card0,62.0,70.0
1754586314,card1,48.0,39.0
1754586314,card2,47.0,41.0
1754586314,card3,52.0,44.0
1754586314,card4,49.0,43.0
1754586314,card5,46.0,39.0
1754586314,card6,50.0,43.0
1754586314,card7,45.0,39.0
1754586314,
1754586320,card0,64.0,72.0
1754586320,card1,48.0,39.0
1754586320,card2,47.0,41.0
1754586320,card3,52.0,44.0
1754586320,card4,49.0,43.0
1754586320,card5,46.0,39.0
1754586320,card6,50.0,43.0
1754586320,card7,45.0,39.0
1754586320,
1754586325,card0,65.0,73.0
1754586325,card1,48.0,39.0
1754586325,card2,47.0,41.0
1754586325,card3,52.0,44.0
1754586325,card4,49.0,43.0
1754586325,card5,46.0,39.0
1754586325,card6,50.0,44.0
1754586325,card7,45.0,39.0
1754586325,
1754586330,card0,66.0,74.0
1754586330,card1,48.0,39.0
1754586330,card2,47.0,41.0
1754586330,card3,52.0,44.0
1754586330,card4,49.0,43.0
1754586330,card5,46.0,39.0
1754586330,card6,49.0,43.0
1754586330,card7,45.0,38.0
1754586330,
1754586335,card0,66.0,74.0
1754586335,card1,47.0,39.0
1754586335,card2,47.0,41.0
1754586335,card3,51.0,43.0
1754586335,card4,49.0,42.0
1754586335,card5,46.0,39.0
1754586335,card6,49.0,43.0
1754586335,card7,45.0,38.0
1754586335,
1754586340,card0,66.0,74.0
1754586340,card1,47.0,39.0
1754586340,card2,47.0,40.0
1754586340,card3,51.0,43.0
1754586340,card4,48.0,42.0
1754586340,card5,46.0,39.0
1754586340,card6,49.0,43.0
1754586340,card7,45.0,39.0
1754586340,
1754586345,card0,65.0,73.0
1754586345,card1,47.0,38.0
1754586345,card2,46.0,40.0
1754586345,card3,51.0,43.0
1754586345,card4,48.0,42.0
1754586345,card5,45.0,38.0
1754586345,card6,48.0,43.0
1754586345,card7,44.0,38.0
1754586345,
1754586350,card0,65.0,73.0
1754586350,card1,47.0,38.0
1754586350,card2,46.0,40.0
1754586350,card3,50.0,42.0
1754586350,card4,47.0,41.0
1754586350,card5,45.0,38.0
1754586350,card6,48.0,43.0
1754586350,card7,44.0,38.0
1754586350,
1754586356,card0,64.0,73.0
1754586356,card1,46.0,38.0
1754586356,card2,46.0,40.0
1754586356,card3,50.0,42.0
1754586356,card4,47.0,41.0
1754586356,card5,45.0,38.0
1754586356,card6,48.0,42.0
1754586356,card7,44.0,38.0
1754586356,
1754586361,card0,64.0,73.0
1754586361,card1,46.0,37.0
1754586361,card2,46.0,39.0
1754586361,card3,50.0,41.0
1754586361,card4,47.0,41.0
1754586361,card5,45.0,38.0
1754586361,card6,47.0,42.0
1754586361,card7,44.0,37.0
1754586361,
1754586366,card0,64.0,72.0
1754586366,card1,46.0,37.0
1754586366,card2,45.0,39.0
1754586366,card3,49.0,41.0
1754586366,card4,47.0,40.0
1754586366,card5,45.0,38.0
1754586366,card6,47.0,42.0
1754586366,card7,44.0,37.0
1754586366,
1754586371,card0,64.0,72.0
1754586371,card1,46.0,37.0
1754586371,card2,45.0,39.0
1754586371,card3,49.0,41.0
1754586371,card4,46.0,40.0
1754586371,card5,44.0,38.0
1754586371,card6,47.0,41.0
1754586371,card7,43.0,37.0
1754586371,
1754586376,card0,64.0,72.0
1754586376,card1,46.0,37.0
1754586376,card2,45.0,39.0
1754586376,card3,49.0,41.0
1754586376,card4,46.0,40.0
1754586376,card5,44.0,37.0
1754586376,card6,47.0,41.0
1754586376,card7,43.0,37.0
1754586376,
1754586381,card0,64.0,72.0
1754586381,card1,46.0,37.0
1754586381,card2,45.0,39.0
1754586381,card3,49.0,41.0
1754586381,card4,46.0,40.0
1754586381,card5,44.0,38.0
1754586381,card6,47.0,41.0
1754586381,card7,43.0,37.0
1754586381,
1754586386,card0,64.0,73.0
1754586386,card1,46.0,37.0
1754586386,card2,45.0,39.0
1754586386,card3,49.0,41.0
1754586386,card4,46.0,40.0
1754586386,card5,44.0,37.0
1754586386,card6,46.0,41.0
1754586386,card7,43.0,37.0
1754586386,
1754586392,card0,57.0,51.0
1754586392,card1,46.0,37.0
1754586392,card2,45.0,39.0
1754586392,card3,49.0,41.0
1754586392,card4,46.0,40.0
1754586392,card5,44.0,38.0
1754586392,card6,46.0,41.0
1754586392,card7,43.0,37.0
1754586392,
1754586397,card0,56.0,51.0
1754586397,card1,46.0,37.0
1754586397,card2,45.0,39.0
1754586397,card3,49.0,41.0
1754586397,card4,46.0,40.0
1754586397,card5,44.0,38.0
1754586397,card6,46.0,41.0
1754586397,card7,43.0,37.0
1754586397,
1754586402,card0,54.0,48.0
1754586402,card1,46.0,37.0
1754586402,card2,45.0,39.0
1754586402,card3,49.0,41.0
1754586402,card4,46.0,40.0
1754586402,card5,45.0,38.0
1754586402,card6,47.0,41.0
1754586402,card7,43.0,37.0
1754586402,
1754586407,card0,53.0,47.0
1754586407,card1,46.0,37.0
1754586407,card2,45.0,39.0
1754586407,card3,49.0,41.0
1754586407,card4,46.0,40.0
1754586407,card5,45.0,38.0
1754586407,card6,47.0,41.0
1754586407,card7,44.0,37.0
1754586407,
1754586412,card0,53.0,46.0
1754586412,card1,46.0,38.0
1754586412,card2,46.0,40.0
1754586412,card3,49.0,41.0
1754586412,card4,46.0,41.0
1754586412,card5,45.0,38.0
1754586412,card6,47.0,42.0
1754586412,card7,44.0,37.0
1754586412,
1754586417,card0,53.0,46.0
1754586417,card1,46.0,38.0
1754586417,card2,46.0,40.0
1754586417,card3,49.0,41.0
1754586417,card4,47.0,41.0
1754586417,card5,45.0,38.0
1754586417,card6,47.0,41.0
1754586417,card7,44.0,38.0
1754586417,
1754586423,card0,52.0,46.0
1754586423,card1,47.0,38.0
1754586423,card2,46.0,40.0
1754586423,card3,50.0,42.0
1754586423,card4,47.0,41.0
1754586423,card5,45.0,38.0
1754586423,card6,47.0,42.0
1754586423,card7,44.0,38.0
1754586423,
1754586428,card0,52.0,46.0
1754586428,card1,47.0,38.0
1754586428,card2,46.0,40.0
1754586428,card3,50.0,42.0
1754586428,card4,47.0,41.0
1754586428,card5,45.0,38.0
1754586428,card6,47.0,42.0
1754586428,card7,44.0,38.0
1754586428,
1754586433,card0,52.0,45.0
1754586433,card1,47.0,38.0
1754586433,card2,46.0,40.0
1754586433,card3,50.0,42.0
1754586433,card4,47.0,41.0
1754586433,card5,45.0,39.0
1754586433,card6,48.0,42.0
1754586433,card7,44.0,38.0
1754586433,
